"Name","ID","Sweep","Runtime","dy_config.base_model.checkpoint_dir","dy_config.base_model.config_dir","dy_config.data.in_distribution.dataloader_args.dataset","dy_config.data.in_distribution.dataloader_args.dgm_args.length","dy_config.data.in_distribution.dataloader_args.dgm_args.model_loading_config.checkpoint_dir","dy_config.data.in_distribution.dataloader_args.dgm_args.model_loading_config.config_dir","dy_config.data.in_distribution.dataloader_args.dgm_args.seed","dy_config.data.in_distribution.dataloader_args.make_valid_loader","dy_config.data.in_distribution.dataloader_args.test_batch_size","dy_config.data.in_distribution.dataloader_args.train_batch_size","dy_config.data.in_distribution.dataloader_args.valid_batch_size","dy_config.data.in_distribution.pick_loader","dy_config.data.out_of_distribution.dataloader_args.dataset","dy_config.data.out_of_distribution.dataloader_args.dgm_args.length","dy_config.data.out_of_distribution.dataloader_args.dgm_args.model_loading_config.checkpoint_dir","dy_config.data.out_of_distribution.dataloader_args.dgm_args.model_loading_config.config_dir","dy_config.data.out_of_distribution.dataloader_args.dgm_args.seed","dy_config.data.out_of_distribution.dataloader_args.make_valid_loader","dy_config.data.out_of_distribution.dataloader_args.test_batch_size","dy_config.data.out_of_distribution.dataloader_args.train_batch_size","dy_config.data.out_of_distribution.dataloader_args.valid_batch_size","dy_config.data.out_of_distribution.pick_loader","dy_config.ood.bypass_visualization","dy_config.ood.histogram_limit","dy_config.ood.method","dy_config.ood.method_args.adaptive_measurement","dy_config.ood.method_args.adaptive_train_data_buffer_size","dy_config.ood.method_args.chunk_size","dy_config.ood.method_args.compression_type","dy_config.ood.method_args.correction_coeff","dy_config.ood.method_args.dimension_tolerance","dy_config.ood.method_args.encoding_model_args.chunk_size","dy_config.ood.method_args.encoding_model_args.diff_transform","dy_config.ood.method_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.encoding_model_args.use_functorch","dy_config.ood.method_args.encoding_model_args.use_vmap","dy_config.ood.method_args.encoding_model_args.verbose","dy_config.ood.method_args.encoding_model_class","dy_config.ood.method_args.evaluate_r","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.chunk_size","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.diff_transform","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_functorch","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.use_vmap","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_args.verbose","dy_config.ood.method_args.intrinsic_dimension_calculator_args.encoding_model_class","dy_config.ood.method_args.intrinsic_dimension_calculator_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.chunk_size","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.diff_transform","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_forward_mode","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_functorch","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.use_vmap","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_args.encoding_model_class","dy_config.ood.method_args.latent_statistics_calculator_args.verbose","dy_config.ood.method_args.latent_statistics_calculator_class","dy_config.ood.method_args.lp_norm_order","dy_config.ood.method_args.percentile","dy_config.ood.method_args.radii_n","dy_config.ood.method_args.radii_range","dy_config.ood.method_args.use_forward_mode","dy_config.ood.method_args.use_functorch","dy_config.ood.method_args.use_vmap","dy_config.ood.method_args.verbose","dy_config.ood.method_args.visualization_nrow","dy_config.ood.method_args.with_std","dy_config.ood.pick_count","dy_config.ood.samples_visualization","dy_config.ood.seed"
"omniglot_vs_omniglot_train_tuladis","fod3z0ye","k01s65f0","596","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-10","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"omniglot_vs_fashion-mnist_test_unhumbled","ruef8kl2","k01s65f0","596","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-10","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"omniglot_vs_fashion-mnist_train_unmercenariness","w5633m8b","k01s65f0","611","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-10","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"omniglot_vs_mnist_test_scrawls","52zjxy90","k01s65f0","616","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-10","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"omniglot_vs_mnist_train_miniature","359soe8a","k01s65f0","585","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-10","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"omniglot_vs_dgm-generated_test_batmen","pyske48t","k01s65f0","583","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-10","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"omniglot_vs_dgm-generated_train_naulage","wxzx25il","k01s65f0","583","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","omniglot","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_omniglot_polysynthetic_v816f4eg_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-10","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_emnist_test_naif","qw2p5zpq","k01s65f0","660","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_emnist_train_prologise","hnse9ip6","k01s65f0","669","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_omniglot_test_metaphoric","d480jc4c","k01s65f0","643","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_omniglot_train_fattened","5ll05kp0","k01s65f0","642","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_fashion-mnist_test_wagged","eczeu86h","k01s65f0","641","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_fashion-mnist_train_prohumanistic","h36svacz","k01s65f0","632","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_mnist_test_nitpicker","apgk049s","k01s65f0","631","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_mnist_train_layered","two69teh","k01s65f0","629","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_dgm-generated_test_zarf","3e5fcf4x","k01s65f0","623","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"emnist_vs_dgm-generated_train_cybernion","ybwi9x01","k01s65f0","616","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","emnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_emnist_papillous_jr5k61wg_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_emnist_test_thratch","z49z3v3x","k01s65f0","637","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_emnist_train_humidified","fclptaft","k01s65f0","642","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","emnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_omniglot_test_euphoniad","moio3lw6","k01s65f0","596","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_omniglot_train_hypodermically","y6eallfn","k01s65f0","615","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","omniglot","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_fashion-mnist_test_chilina","nlqnff6t","k01s65f0","595","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_fashion-mnist_train_icekhana","m7mwub0b","k01s65f0","611","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","fashion-mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_mnist_test_straitsman","498igv1z","k01s65f0","625","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_mnist_train_slept","ckp0edg1","k01s65f0","599","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","mnist","","","","","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_dgm-generated_test_quattuordecillionth","nbgs4lgj","k01s65f0","597","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","10","false","8","8","8","test","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
"fashion-mnist_vs_dgm-generated_train_encircled","79q7oidx","k01s65f0","589","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","fashion-mnist","","","","","false","8","8","8","train","dgm-generated","1000","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/checkpoints/de_nf_best_valid.pt","checkpoints-443rgkyn/PiecewiseRationalQuadraticCouplingTransform_fashion-mnist_barroom_sax6meoj_final/run_config.json","10","false","8","8","8","train","true","","ood.latent.IntrinsicDimensionOODDetection","false","15","","","","","","","","","","","","-20","1","false","true","true","false","2","ood.latent.EncodingFlow","0","","","","","","","","","","","","","","","","","2","","","128","","100"
